2.664880729763585143e-01,7.196820852318649986e-02,5.141205312349714784e-01,1.249620654703808981e-01,2.246112179510270992e-02
9.203636648007291754e-01,1.754980616436152899e-02,3.515194634076713315e-02,7.513839671164870664e-03,1.942074302297707930e-02
8.850423368420018422e-01,3.907247078690915393e-02,4.941147170322444937e-02,3.727438796517385054e-03,2.274628187134732082e-02
6.282987162115040158e-01,9.308654250037631805e-02,2.544592248519751410e-01,1.257459272727607692e-02,1.158092370886831986e-02
6.067878962443624680e-01,1.411888546370105857e-01,2.381949381453807579e-01,4.801765797766634376e-03,9.026545175479593064e-03
6.501000833796675149e-01,1.674069245510629300e-01,1.736473235249821612e-01,2.140091519002892094e-03,6.705577025284370843e-03
8.209078510239671278e-01,8.246690564574901683e-02,8.176644311867346804e-02,1.472214214947610827e-03,1.338658599666277954e-02
8.630345945462460922e-01,4.059240189390302816e-02,5.842563487516508336e-02,1.985090414115839828e-03,3.596227827057013604e-02
7.969288243926857529e-01,1.104373486339295940e-01,7.530080040008453601e-02,1.542706149888609796e-03,1.579032042341157321e-02
7.587556430726205559e-01,1.192897233469581431e-01,1.071448389315505650e-01,2.469274571729280707e-03,1.234052007714149003e-02
7.133267167362788985e-01,6.061305241552289447e-02,1.976132483667848438e-01,1.227756324254386001e-02,1.616941923886955346e-02
8.575855331216399868e-01,1.843674631587901430e-02,9.095331089708623418e-02,1.183605594173029602e-02,2.118835372366459358e-02
9.723227895599860782e-01,5.327833576882717512e-03,1.589966664001624813e-02,4.107820633772992294e-03,2.341889589341893639e-03
9.651768497459900509e-01,1.069736736039483306e-02,1.934292153972244979e-02,3.440446083778192932e-03,1.342415270114538390e-03
9.440342708033996333e-01,1.649687249134327433e-02,3.233879539161672173e-02,4.390554927402876353e-03,2.739506386237630479e-03
9.435177893347779232e-01,1.539726618224762124e-02,3.349490369575063714e-02,4.988095251106789557e-03,2.601945536117087395e-03
7.632878528762283565e-01,6.425589426590279374e-02,1.379189737700944884e-01,1.348761347000097810e-02,2.104966561777320971e-02
8.844133507712961251e-01,3.847049184123269711e-02,5.992874293573055566e-02,7.014156271856642789e-03,1.017325817988407564e-02
7.790318004858286516e-01,1.017747094660711449e-01,9.453476696685561564e-02,3.670096443706262999e-03,2.098862663753825464e-02
8.341176941846271120e-01,9.898213903685700032e-02,5.228775754514141533e-02,1.220665984553503079e-03,1.339174324882086431e-02
7.847147175041216949e-01,1.118541455830233816e-01,8.635855433984850060e-02,1.775465059416456506e-03,1.529711751358976170e-02
5.220169803488075022e-01,2.976806410856608909e-01,1.589054988678614277e-01,1.478732995110654648e-03,1.991814670255933478e-02
2.695292611698737462e-01,5.158555498831853825e-01,1.954227364618778551e-01,7.274715911553285069e-04,1.846498089390749900e-02
1.419710489344335747e-01,5.265202451170237774e-01,3.248933648700769727e-01,4.642090875668047597e-04,6.151131990898837595e-03
3.778914997249110397e-01,3.356580252901928962e-01,2.789121828283765425e-01,7.351696957138417147e-04,6.803122460805803226e-03
4.665802375589682138e-01,2.861423204132039766e-01,2.331276549653574504e-01,8.293360484506373444e-04,1.332045101401978585e-02
7.663664087623551779e-01,1.008088700629458101e-01,1.258476494028361869e-01,7.554611642105169521e-04,6.221610607652326708e-03
4.928090001637733253e-01,2.457506914867853276e-01,2.532918383110642213e-01,1.044801095548089555e-03,7.103668942829148569e-03
