7.941349328525016960e-01,5.955705121155747961e-02,3.595874969077177130e-02,5.074658415131446700e-03,1.052746078300377253e-01
9.850319317987179524e-01,8.103973866889664646e-03,1.824124586148652720e-03,1.547257935545797477e-04,4.885243954689168049e-03
9.915838097080535984e-01,3.532349473067457769e-03,5.068476311510523684e-04,4.024666234562482623e-05,4.336746525382234943e-03
9.961798621989776947e-01,2.416207864098366721e-03,3.215280802827921486e-04,2.298459670523146227e-05,1.059417259935888133e-03
9.093888601839740238e-01,7.486822963070600967e-02,7.922259962300653297e-03,1.330627988567301774e-04,7.687587424162422266e-03
8.263994702340956566e-01,6.889150007668481956e-02,8.600224243600090857e-02,2.943221585161350570e-03,1.576356566805738740e-02
7.211308826187665666e-01,1.028051483451123821e-01,1.058974545578764692e-01,2.063442369871082947e-03,6.810307210837349134e-02
7.870128695267692986e-01,7.356960124518856226e-02,7.558651322385923077e-02,1.759215949279134420e-03,6.207180005490392505e-02
8.958507637325411332e-01,4.823627772840056310e-02,2.354673533377733483e-02,6.504683071446587398e-04,3.171575489813626553e-02
9.842624978951182158e-01,7.242204774835240590e-03,2.099055862786498340e-03,9.933335878595058095e-05,6.296908108474123279e-03
9.659060595225505974e-01,1.949831224642549488e-02,3.403941830335417782e-03,8.765965314852099490e-05,1.110402674754011262e-02
9.807918890204333495e-01,1.360054404754779123e-02,2.781127101997140760e-03,5.369420349648683724e-05,2.772745626525385896e-03
9.912114821385727970e-01,6.039739952769314531e-03,1.179542564157930878e-03,3.431867823967139485e-05,1.534916666260233284e-03
9.985644743966576309e-01,8.494933224678049470e-04,2.982262882606824821e-04,2.325977561905014543e-05,2.645462169948729686e-04
9.994191362578621618e-01,4.190002786140430710e-04,7.654420083608393316e-05,5.029109815783246684e-06,8.029015287175836194e-05
9.989883086048293448e-01,7.461941042924982942e-04,1.333012982246786250e-04,9.278647852095830691e-06,1.229173448011735637e-04
9.988881576112762506e-01,6.522180197018706506e-04,2.327041451554958860e-04,2.218902893568656012e-05,2.047311949306118966e-04
9.977172631657327262e-01,1.060752351744294374e-03,5.907456069022604854e-04,5.884606823007620323e-05,5.723928073905762892e-04
9.993912725927613927e-01,2.906464421353835165e-04,1.237539786190991606e-04,1.520371189689049905e-05,1.791232745872227503e-04
9.958939920417023695e-01,2.360993366175252045e-03,1.055480421675408266e-03,8.941880501413265541e-05,6.001153654328194448e-04
9.775465460179906252e-01,1.441369965680107043e-02,6.641585466676880496e-03,1.969128958405355297e-04,1.201255962691036728e-03
9.371529722052565070e-01,4.874895850815617188e-02,9.473599831271389479e-03,1.517089345009002110e-04,4.472760520814991932e-03
9.160437095595100887e-01,6.167757454993470778e-02,1.730782445733851371e-02,1.486906497985125654e-04,4.822200783418113812e-03
6.975387582880863135e-01,2.061972991772242636e-01,8.257922498782946374e-02,2.754206110982085646e-04,1.340929693576171922e-02
7.140599730178172067e-01,2.003609803948501744e-01,6.885030160006740119e-02,2.792574296772544289e-04,1.644948755758768658e-02
7.379993826248086863e-01,1.672175849285323090e-01,6.451058486072569487e-02,2.993479147156388374e-04,2.997309967121770946e-02
6.683495359844727757e-01,1.901989920136611945e-01,1.191384672296159908e-01,5.707241719235811583e-04,2.174228060032633650e-02
5.311158828016171451e-01,2.286402334617960996e-01,2.176525327678413557e-01,1.326208942178480144e-03,2.126514202656698549e-02
6.486701817380551294e-01,1.464460777283149162e-01,1.558331586497785082e-01,8.668749859293743915e-04,4.818370689792197265e-02
4.777455189697821791e-01,2.327330485426719886e-01,2.445917763185485594e-01,1.329324071469097784e-03,4.360033209752815081e-02
4.297023001844722523e-01,2.105445959359792674e-01,3.251967994346387503e-01,1.964625219319376254e-03,3.259167922559059322e-02
3.986920262044935659e-01,2.364898045394739079e-01,3.088673939569414051e-01,1.966743373162576757e-03,5.398403192592851618e-02
4.135934416959669013e-01,2.077599222539651957e-01,3.301183317599701295e-01,2.873624916177626790e-03,4.565467937392007902e-02
