8.727850854138229364e-01,7.980920691864250641e-03,2.035346504532287853e-02,9.376210625776529306e-02,5.118422591224566776e-03
9.765773669464351547e-01,1.218024005871570781e-02,6.672716299991838206e-03,2.593539789138264457e-03,1.976136905719180509e-03
9.715582816182359860e-01,1.856647701398580347e-02,4.736059862556158372e-03,9.212683675634725407e-04,4.217913137658454298e-03
8.486446346824325637e-01,1.258028547465898928e-01,1.551264067127168696e-02,4.798571693159504035e-04,9.560012730389895810e-03
9.860089266620379878e-01,1.059620302125761047e-02,1.426500764480647873e-03,6.576366302277654723e-05,1.902605889201160758e-03
9.628416945359113965e-01,3.177949280667832777e-02,2.698659158445912594e-03,6.822111123249077075e-05,2.611932387732010096e-03
9.193587191302818873e-01,7.196500631896389499e-02,5.975751026061343688e-03,7.283704538887811547e-05,2.627686479304052348e-03
8.808915791386416894e-01,9.263719610617732192e-02,2.169694071816343633e-02,2.818636433094751700e-04,4.492420393708130774e-03
5.630247055112568288e-01,2.036140838409959686e-01,2.271744018747015870e-01,1.841075107982747486e-03,4.345733665062780082e-03
2.097820890150502993e-01,2.402410328671974460e-01,5.395806078708782483e-01,4.322889089187613790e-03,6.073381157686280792e-03
1.014306041072378234e-01,2.212723007168074796e-01,6.707460926756289021e-01,2.757430541655830816e-03,3.793571958669972322e-03
3.189653198157644254e-01,2.967195102744598634e-01,3.741329541293222372e-01,1.776066964788263142e-03,8.406148815665369020e-03
3.052992966157320742e-01,2.152809123433584992e-01,4.682910879365895229e-01,3.858767717829188811e-03,7.269935386490712637e-03
2.696864193916444497e-01,1.502983149471724955e-01,5.631675271339534605e-01,9.590580073866771665e-03,7.257158453362761927e-03
2.174253611211461878e-01,1.569611615220387613e-01,6.003548577333176484e-01,9.981512028437746625e-03,1.527710759505965590e-02
4.961027938997987219e-01,1.347720249406592075e-01,3.534301096722358149e-01,6.984584130818726790e-03,8.710487356487599253e-03
4.077826674814786223e-01,1.332506510564595570e-01,4.502024686535925913e-01,5.752038772811098218e-03,3.012174035658168533e-03
3.436610180829295924e-01,2.315066085587721145e-01,4.190453553426142785e-01,2.552883782432740709e-03,3.234134233251267747e-03
3.111973848678141197e-01,3.743483614137507187e-01,3.052141975294750953e-01,1.574558010836718015e-03,7.665498178123345691e-03
3.058697020170828007e-01,4.172673832545825690e-01,2.724514793219315334e-01,7.470233402393495863e-04,3.664412066163755168e-03
3.083301034484187686e-01,4.082313917773021106e-01,2.796863789142458590e-01,5.746218890560712616e-04,3.177503970977197875e-03
1.379511681235283671e-01,5.095426839368876193e-01,3.480761635177651581e-01,5.799226811617853644e-04,3.850061740657070505e-03
1.312522277714768260e-01,4.503930285120848476e-01,4.135929236307103185e-01,6.956171651320300570e-04,4.066202920595858757e-03
1.360379804259349290e-01,4.285982031444250939e-01,4.279666717141386023e-01,8.137505175573718713e-04,6.583394197944159552e-03
7.774823776144251797e-02,4.237196714441957557e-01,4.930243699181657280e-01,6.868494521601428877e-04,4.820871424035862857e-03
1.169314295589019698e-01,4.459883546701640111e-01,4.273257242160828917e-01,7.130202690617902907e-04,9.041471285789359769e-03
1.643742426088948272e-01,4.406467186399758429e-01,3.801402344692647595e-01,7.856738610653376002e-04,1.405313042079918591e-02
1.093597047831337404e-01,4.905024360832852537e-01,3.510542324210755294e-01,8.092356849595339161e-04,4.827439102754587513e-02
1.015882764280491429e-01,4.698234582745327570e-01,3.826009249105710164e-01,7.902595963242141537e-04,4.519708079052281446e-02
7.740255531699816172e-02,3.846469546531220418e-01,4.974634960980116594e-01,1.126524913194679655e-03,3.936046901867341213e-02
3.921884546086498030e-02,2.656362486871241546e-01,6.731511003940349180e-01,1.171287100993561843e-03,2.082251835698242792e-02
3.276675725715385429e-02,2.547636028797652941e-01,6.626430901956471553e-01,1.187691850320482263e-03,4.863885781711319023e-02
3.395160019492706599e-02,1.825538604329663694e-01,7.558812701193461381e-01,1.681233360987992179e-03,2.593203589177247095e-02
4.066602703882971070e-02,1.532056508519537008e-01,7.177980748278282030e-01,3.707942385723663609e-03,8.462230489566478775e-02
6.733973917949026555e-02,1.047640626316708040e-01,7.343529284103995636e-01,1.516292878597805260e-02,7.838034099246134201e-02
6.283451429667098742e-02,1.440821181229384462e-01,6.781853909909176803e-01,1.718745139916298681e-02,9.771052519030966332e-02
3.803986225535169879e-02,1.573501837457238761e-01,7.096937847602039495e-01,1.229743391764221219e-02,8.261873532107827378e-02
