2.502899486616744218e-01,7.546098873435144738e-03,9.339887307076230605e-02,6.450983868099400276e-01,3.666692584188045636e-03
8.784911345670806115e-01,2.105804475422428171e-02,6.070644767622206811e-02,3.474187387725075071e-02,5.002499125222470075e-03
9.913652788299075480e-01,5.295204652804759438e-03,2.211592559752821856e-03,3.756263960910445100e-04,7.522975614437538714e-04
9.954491668975027352e-01,3.348008981629102196e-03,8.186622704054202261e-04,6.214258951890790810e-05,3.220192609438721361e-04
9.689129343806303085e-01,1.578408397149287656e-02,1.167892018592949464e-02,7.235128455178486007e-04,2.900548616429633221e-03
8.954818455069417649e-01,3.767872302735335299e-02,6.122995833277821570e-02,1.430096113694447578e-03,4.179377019232273505e-03
8.591349912245970222e-01,4.461281387688484368e-02,6.729238689622622782e-02,1.953381179097936696e-03,2.700642682319404075e-02
6.854788184036701981e-01,1.107053931462945173e-01,1.278051067890118853e-01,1.758472744254713704e-03,7.425220891676863333e-02
6.854063858327550385e-01,1.182727216035677903e-01,1.348192932692723611e-01,1.545292289543243741e-03,5.995630700486156289e-02
5.217447285762429887e-01,1.923436156008622999e-01,2.312929153478666677e-01,1.276198133646497387e-03,5.334254234138152001e-02
2.284465437003064536e-01,4.053149188562183425e-01,3.220493090562520644e-01,8.960557974250709474e-04,4.329317258979813177e-02
1.773362943367386702e-01,2.946916455074658492e-01,3.890234636953929792e-01,1.061776927380139865e-03,1.378868195330223700e-01
5.303571248992549059e-01,1.394649138755676143e-01,2.474230493775474160e-01,1.116763503215698495e-03,8.163814834441421309e-02
9.544770978789797189e-01,1.352126315909455909e-02,2.001937534503074947e-02,6.522138234521466507e-04,1.133004979344274382e-02
8.751857428565110730e-01,3.582972887834555420e-02,5.200839977886256849e-02,2.008171697525776723e-03,3.496795678875500024e-02
7.637047842298656519e-01,7.893474966807564885e-02,1.031944531217585947e-01,2.854115681380271601e-03,5.131189729891979384e-02
